"STATISTIC","STATISTIC Label","TLIST(M1)","Month","C02431V02938","Meteorological Weather Station","UNIT","VALUE"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200406","2004M06","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200406","2004M06","010","Kilkenny","Knots","33"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200406","2004M06","011","Malin head","Knots","45"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200406","2004M06","012","Mullingar","Knots","30"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200406","2004M06","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200406","2004M06","014","Rosslare","Knots","45"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200406","2004M06","015","Shannon airport","Knots","37"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200407","2004M07","001","Belmullet","Knots","36"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200407","2004M07","002","Birr","Knots","29"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200407","2004M07","003","Valentia Observatory","Knots","32"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200407","2004M07","004","Casement","Knots","32"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200407","2004M07","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200407","2004M07","006","Clones","Knots","31"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200407","2004M07","007","Cork airport","Knots","34"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200407","2004M07","008","Dublin airport","Knots","35"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200407","2004M07","009","Galway","Knots","35"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200407","2004M07","010","Kilkenny","Knots","30"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200407","2004M07","011","Malin head","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200407","2004M07","012","Mullingar","Knots","29"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200407","2004M07","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200407","2004M07","014","Rosslare","Knots","45"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200407","2004M07","015","Shannon airport","Knots","34"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200408","2004M08","001","Belmullet","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200408","2004M08","002","Birr","Knots","35"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200408","2004M08","003","Valentia Observatory","Knots","52"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200408","2004M08","004","Casement","Knots","37"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200408","2004M08","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200408","2004M08","006","Clones","Knots","35"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200408","2004M08","007","Cork airport","Knots","40"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200408","2004M08","008","Dublin airport","Knots","37"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200408","2004M08","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200408","2004M08","010","Kilkenny","Knots","30"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200408","2004M08","011","Malin head","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200408","2004M08","012","Mullingar","Knots","28"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200408","2004M08","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200408","2004M08","014","Rosslare","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200408","2004M08","015","Shannon airport","Knots","40"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200409","2004M09","001","Belmullet","Knots","62"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200409","2004M09","002","Birr","Knots","39"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200409","2004M09","003","Valentia Observatory","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200409","2004M09","004","Casement","Knots","45"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200409","2004M09","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200409","2004M09","006","Clones","Knots","40"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200409","2004M09","007","Cork airport","Knots","45"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200409","2004M09","008","Dublin airport","Knots","45"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200409","2004M09","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200409","2004M09","010","Kilkenny","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200409","2004M09","011","Malin head","Knots","57"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200409","2004M09","012","Mullingar","Knots","35"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200409","2004M09","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200409","2004M09","014","Rosslare","Knots","51"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200409","2004M09","015","Shannon airport","Knots","52"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200410","2004M10","001","Belmullet","Knots","52"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200410","2004M10","002","Birr","Knots","37"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200410","2004M10","003","Valentia Observatory","Knots","49"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200410","2004M10","004","Casement","Knots","42"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200410","2004M10","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200410","2004M10","006","Clones","Knots","32"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200410","2004M10","007","Cork airport","Knots","55"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200410","2004M10","008","Dublin airport","Knots","46"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200410","2004M10","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200410","2004M10","010","Kilkenny","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200410","2004M10","011","Malin head","Knots","54"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200410","2004M10","012","Mullingar","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200410","2004M10","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200410","2004M10","014","Rosslare","Knots","53"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200410","2004M10","015","Shannon airport","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200411","2004M11","001","Belmullet","Knots","39"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200411","2004M11","002","Birr","Knots","27"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200411","2004M11","003","Valentia Observatory","Knots","35"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200411","2004M11","004","Casement","Knots","33"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200411","2004M11","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200411","2004M11","006","Clones","Knots","39"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200411","2004M11","007","Cork airport","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200411","2004M11","008","Dublin airport","Knots","37"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200411","2004M11","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200411","2004M11","010","Kilkenny","Knots","31"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200411","2004M11","011","Malin head","Knots","51"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200411","2004M11","012","Mullingar","Knots","31"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200411","2004M11","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200411","2004M11","014","Rosslare","Knots","40"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200411","2004M11","015","Shannon airport","Knots","40"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200412","2004M12","001","Belmullet","Knots","54"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200412","2004M12","002","Birr","Knots","37"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200412","2004M12","003","Valentia Observatory","Knots","50"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200412","2004M12","004","Casement","Knots","45"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200412","2004M12","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200412","2004M12","006","Clones","Knots","53"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200412","2004M12","007","Cork airport","Knots","54"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200412","2004M12","008","Dublin airport","Knots","45"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200412","2004M12","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200412","2004M12","010","Kilkenny","Knots","44"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200412","2004M12","011","Malin head","Knots","64"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200412","2004M12","012","Mullingar","Knots","37"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200412","2004M12","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200412","2004M12","014","Rosslare","Knots","42"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200412","2004M12","015","Shannon airport","Knots","48"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200501","2005M01","001","Belmullet","Knots","80"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200501","2005M01","002","Birr","Knots","59"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200501","2005M01","003","Valentia Observatory","Knots","62"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200501","2005M01","004","Casement","Knots","63"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200501","2005M01","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200501","2005M01","006","Clones","Knots","58"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200501","2005M01","007","Cork airport","Knots","61"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200501","2005M01","008","Dublin airport","Knots","73"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200501","2005M01","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200501","2005M01","010","Kilkenny","Knots","53"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200501","2005M01","011","Malin head","Knots","74"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200501","2005M01","012","Mullingar","Knots","57"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200501","2005M01","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200501","2005M01","014","Rosslare","Knots","62"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200501","2005M01","015","Shannon airport","Knots","63"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200502","2005M02","001","Belmullet","Knots","52"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200502","2005M02","002","Birr","Knots","39"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200502","2005M02","003","Valentia Observatory","Knots","45"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200502","2005M02","004","Casement","Knots","45"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200502","2005M02","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200502","2005M02","006","Clones","Knots","49"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200502","2005M02","007","Cork airport","Knots","56"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200502","2005M02","008","Dublin airport","Knots","51"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200502","2005M02","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200502","2005M02","010","Kilkenny","Knots","46"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200502","2005M02","011","Malin head","Knots","68"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200502","2005M02","012","Mullingar","Knots","40"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200502","2005M02","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200502","2005M02","014","Rosslare","Knots","56"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200502","2005M02","015","Shannon airport","Knots","43"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200503","2005M03","001","Belmullet","Knots","51"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200503","2005M03","002","Birr","Knots","33"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200503","2005M03","003","Valentia Observatory","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200503","2005M03","004","Casement","Knots","40"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200503","2005M03","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200503","2005M03","006","Clones","Knots","35"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200503","2005M03","007","Cork airport","Knots","41"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200503","2005M03","008","Dublin airport","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200503","2005M03","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200503","2005M03","010","Kilkenny","Knots","33"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200503","2005M03","011","Malin head","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200503","2005M03","012","Mullingar","Knots","29"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200503","2005M03","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200503","2005M03","014","Rosslare","Knots","50"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200503","2005M03","015","Shannon airport","Knots","34"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200504","2005M04","001","Belmullet","Knots","54"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200504","2005M04","002","Birr","Knots","40"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200504","2005M04","003","Valentia Observatory","Knots","52"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200504","2005M04","004","Casement","Knots","46"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200504","2005M04","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200504","2005M04","006","Clones","Knots","42"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200504","2005M04","007","Cork airport","Knots","43"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200504","2005M04","008","Dublin airport","Knots","43"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200504","2005M04","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200504","2005M04","010","Kilkenny","Knots","39"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200504","2005M04","011","Malin head","Knots","58"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200504","2005M04","012","Mullingar","Knots","37"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200504","2005M04","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200504","2005M04","014","Rosslare","Knots","50"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200504","2005M04","015","Shannon airport","Knots","45"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200505","2005M05","001","Belmullet","Knots","43"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200505","2005M05","002","Birr","Knots","34"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200505","2005M05","003","Valentia Observatory","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200505","2005M05","004","Casement","Knots","49"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200505","2005M05","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200505","2005M05","006","Clones","Knots","39"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200505","2005M05","007","Cork airport","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200505","2005M05","008","Dublin airport","Knots","46"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200505","2005M05","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200505","2005M05","010","Kilkenny","Knots","35"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200505","2005M05","011","Malin head","Knots","53"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200505","2005M05","012","Mullingar","Knots","34"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200505","2005M05","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200505","2005M05","014","Rosslare","Knots","42"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200505","2005M05","015","Shannon airport","Knots","40"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200506","2005M06","001","Belmullet","Knots","43"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200506","2005M06","002","Birr","Knots","27"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200506","2005M06","003","Valentia Observatory","Knots","31"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200506","2005M06","004","Casement","Knots","36"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200506","2005M06","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200506","2005M06","006","Clones","Knots","31"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200506","2005M06","007","Cork airport","Knots","31"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200506","2005M06","008","Dublin airport","Knots","37"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200506","2005M06","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200506","2005M06","010","Kilkenny","Knots","27"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200506","2005M06","011","Malin head","Knots","32"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200506","2005M06","012","Mullingar","Knots","29"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200506","2005M06","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200506","2005M06","014","Rosslare","Knots","39"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200506","2005M06","015","Shannon airport","Knots","31"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200507","2005M07","001","Belmullet","Knots","61"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200507","2005M07","002","Birr","Knots","31"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200507","2005M07","003","Valentia Observatory","Knots","35"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200507","2005M07","004","Casement","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","200507","2005M07","005","Claremorris","Knots",""
